EXPLAIN_REQUESTER,EXPLAIN_TIME,SOURCE_NAME,SOURCE_SCHEMA,SOURCE_VERSION,EXPLAIN_LEVEL,STMTNO,SECTNO,OPERATOR_ID,DBPARTITIONNUM,PREDICATE_ID,HOW_APPLIED,ACTUAL_TYPE,ACTUAL_VALUE
SHAIKHQ ,2024-05-30-08.27.55.895974,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+9.95850622406639E-001
SHAIKHQ ,2024-05-30-08.27.57.507356,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+4.00000000000000E+001
SHAIKHQ ,2024-05-30-08.27.57.507356,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+4.00000000000000E+001
SHAIKHQ ,2024-05-30-08.27.57.507356,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+2.40000000000000E+003
SHAIKHQ ,2024-05-30-08.27.57.507356,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.35100000000000E+003
SHAIKHQ ,2024-05-30-08.27.59.125578,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.27.59.125578,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.27.59.125578,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.27.59.125578,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.27.59.125578,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.27.59.125578,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.00.983360,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+3.19600000000000E+003
SHAIKHQ ,2024-05-30-08.28.00.983360,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+3.19600000000000E+003
SHAIKHQ ,2024-05-30-08.28.00.983360,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+9.64820000000000E+004
SHAIKHQ ,2024-05-30-08.28.00.983360,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+2.40000000000000E+003
SHAIKHQ ,2024-05-30-08.28.02.613123,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+5.90000000000000E+001
SHAIKHQ ,2024-05-30-08.28.02.613123,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+5.90000000000000E+001
SHAIKHQ ,2024-05-30-08.28.02.613123,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+5.90000000000000E+001
SHAIKHQ ,2024-05-30-08.28.02.613123,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+6.00000000000000E+001
SHAIKHQ ,2024-05-30-08.28.02.613123,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.02.613123,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.04.241173,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.50000000000000E+001
SHAIKHQ ,2024-05-30-08.28.04.241173,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.50000000000000E+001
SHAIKHQ ,2024-05-30-08.28.04.241173,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.50000000000000E+001
SHAIKHQ ,2024-05-30-08.28.04.241173,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.04.241173,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.05.988012,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.67900000000000E+003
SHAIKHQ ,2024-05-30-08.28.05.988012,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.67900000000000E+003
SHAIKHQ ,2024-05-30-08.28.05.988012,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.56430000000000E+004
SHAIKHQ ,2024-05-30-08.28.05.988012,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.17180000000000E+004
SHAIKHQ ,2024-05-30-08.28.09.587420,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.54116000000000E+005
SHAIKHQ ,2024-05-30-08.28.09.587420,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.54116000000000E+005
SHAIKHQ ,2024-05-30-08.28.09.587420,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.54124000000000E+005
SHAIKHQ ,2024-05-30-08.28.09.587420,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+7.30490000000000E+004
SHAIKHQ ,2024-05-30-08.28.11.162649,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.11.162649,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.11.162649,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.11.162649,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.11.162649,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.12.690255,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+7.20000000000000E+001
SHAIKHQ ,2024-05-30-08.28.12.690255,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+7.20000000000000E+001
SHAIKHQ ,2024-05-30-08.28.12.690255,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+3.00000000000000E+002
SHAIKHQ ,2024-05-30-08.28.12.690255,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+2.40000000000000E-001
SHAIKHQ ,2024-05-30-08.28.12.690255,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+9.80000000000000E-001
SHAIKHQ ,2024-05-30-08.28.15.615212,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.02680000000000E+005
SHAIKHQ ,2024-05-30-08.28.15.615212,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.02680000000000E+005
SHAIKHQ ,2024-05-30-08.28.15.615212,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+2.99306000000000E+005
SHAIKHQ ,2024-05-30-08.28.15.615212,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.81990000000000E+004
SHAIKHQ ,2024-05-30-08.28.17.290251,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.00000000000000E+001
SHAIKHQ ,2024-05-30-08.28.17.290251,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.00000000000000E+001
SHAIKHQ ,2024-05-30-08.28.17.290251,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+2.00000000000000E+001
SHAIKHQ ,2024-05-30-08.28.17.290251,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.17.290251,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.19.094701,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.00000000000000E+001
SHAIKHQ ,2024-05-30-08.28.19.094701,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.00000000000000E+001
SHAIKHQ ,2024-05-30-08.28.19.094701,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+2.00000000000000E+001
SHAIKHQ ,2024-05-30-08.28.19.094701,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.19.094701,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.20.766059,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.20.766059,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.20.766059,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.20.766059,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.20.766059,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.20.766059,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.22.330116,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.50000000000000E+001
SHAIKHQ ,2024-05-30-08.28.22.330116,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.50000000000000E+001
SHAIKHQ ,2024-05-30-08.28.22.330116,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+3.00000000000000E+001
SHAIKHQ ,2024-05-30-08.28.22.330116,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+3.00000000000000E+001
SHAIKHQ ,2024-05-30-08.28.22.330116,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+3.00000000000000E+001
SHAIKHQ ,2024-05-30-08.28.22.330116,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+3.00000000000000E+001
SHAIKHQ ,2024-05-30-08.28.22.330116,SQLC2Q31,NULLID  ,,S,1,201,7,0,,,CARDINALITY,+8.33333333333333E-001
SHAIKHQ ,2024-05-30-08.28.22.330116,SQLC2Q31,NULLID  ,,S,1,201,8,0,,,CARDINALITY,+8.33333333333333E-001
SHAIKHQ ,2024-05-30-08.28.24.090949,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.24.090949,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.24.090949,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.20000000000000E+001
SHAIKHQ ,2024-05-30-08.28.24.090949,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.20000000000000E+001
SHAIKHQ ,2024-05-30-08.28.24.090949,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+8.33333333333333E-002
SHAIKHQ ,2024-05-30-08.28.24.090949,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+2.50000000000000E-001
SHAIKHQ ,2024-05-30-08.28.25.847837,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.25.847837,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.25.847837,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+2.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.25.847837,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+9.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.25.847837,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.25.847837,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.27.531984,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.27.531984,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.27.531984,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.27.531984,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.27.531984,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.27.531984,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.29.397784,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.36610000000000E+004
SHAIKHQ ,2024-05-30-08.28.29.397784,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.36610000000000E+004
SHAIKHQ ,2024-05-30-08.28.29.397784,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+3.93530000000000E+004
SHAIKHQ ,2024-05-30-08.28.29.397784,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.39190000000000E+004
SHAIKHQ ,2024-05-30-08.28.31.263134,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.21900000000000E+003
SHAIKHQ ,2024-05-30-08.28.31.263134,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.21900000000000E+003
SHAIKHQ ,2024-05-30-08.28.31.263134,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+7.30490000000000E+004
SHAIKHQ ,2024-05-30-08.28.31.263134,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+2.22400000000000E+003
SHAIKHQ ,2024-05-30-08.28.32.917293,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+3.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.32.917293,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+3.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.32.917293,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.20000000000000E+001
SHAIKHQ ,2024-05-30-08.28.32.917293,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.20000000000000E+001
SHAIKHQ ,2024-05-30-08.28.32.917293,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+2.50000000000000E-001
SHAIKHQ ,2024-05-30-08.28.32.917293,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+2.50000000000000E-001
SHAIKHQ ,2024-05-30-08.28.34.535320,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.34.535320,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.34.535320,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.34.535320,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+6.00000000000000E+001
SHAIKHQ ,2024-05-30-08.28.34.535320,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.34.535320,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.36.219029,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.36.219029,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.36.219029,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.36.219029,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.36.219029,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+2.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.37.788763,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.37.788763,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.37.788763,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.37.788763,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.37.788763,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.39.514981,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+5.37700000000000E+003
SHAIKHQ ,2024-05-30-08.28.39.514981,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+5.37700000000000E+003
SHAIKHQ ,2024-05-30-08.28.39.514981,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+5.39800000000000E+003
SHAIKHQ ,2024-05-30-08.28.39.514981,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+9.96109670248240E-001
SHAIKHQ ,2024-05-30-08.28.39.514981,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+9.96109670248240E-001
SHAIKHQ ,2024-05-30-08.28.41.128661,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.41.128661,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.41.128661,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.00000000000000E+001
SHAIKHQ ,2024-05-30-08.28.41.128661,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+001
SHAIKHQ ,2024-05-30-08.28.41.128661,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+2.00000000000000E-001
SHAIKHQ ,2024-05-30-08.28.41.128661,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+2.00000000000000E-001
SHAIKHQ ,2024-05-30-08.28.43.466874,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+4.81680000000000E+004
SHAIKHQ ,2024-05-30-08.28.43.466874,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+4.81680000000000E+004
SHAIKHQ ,2024-05-30-08.28.43.466874,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+7.30490000000000E+004
SHAIKHQ ,2024-05-30-08.28.43.466874,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+4.90710000000000E+004
SHAIKHQ ,2024-05-30-08.28.46.087064,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+7.74610000000000E+004
SHAIKHQ ,2024-05-30-08.28.46.087064,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+7.74610000000000E+004
SHAIKHQ ,2024-05-30-08.28.46.087064,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+9.48420000000000E+004
SHAIKHQ ,2024-05-30-08.28.46.087064,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+3.84740000000000E+004
SHAIKHQ ,2024-05-30-08.28.47.711133,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.47.711133,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.47.711133,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.47.711133,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.47.711133,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.49.494006,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.62200000000000E+003
SHAIKHQ ,2024-05-30-08.28.49.494006,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.62200000000000E+003
SHAIKHQ ,2024-05-30-08.28.49.494006,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+7.30490000000000E+004
SHAIKHQ ,2024-05-30-08.28.49.494006,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.62200000000000E+003
SHAIKHQ ,2024-05-30-08.28.51.068607,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+6.00000000000000E+001
SHAIKHQ ,2024-05-30-08.28.51.068607,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+6.00000000000000E+001
SHAIKHQ ,2024-05-30-08.28.51.068607,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+6.00000000000000E+001
SHAIKHQ ,2024-05-30-08.28.51.068607,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+6.00000000000000E+001
SHAIKHQ ,2024-05-30-08.28.51.068607,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.51.068607,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.28.53.408011,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+5.53450000000000E+004
SHAIKHQ ,2024-05-30-08.28.53.408011,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+5.53450000000000E+004
SHAIKHQ ,2024-05-30-08.28.53.408011,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+6.86090000000000E+004
SHAIKHQ ,2024-05-30-08.28.53.408011,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+5.63560000000000E+004
SHAIKHQ ,2024-05-30-08.28.55.290109,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.04200000000000E+004
SHAIKHQ ,2024-05-30-08.28.55.290109,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.04200000000000E+004
SHAIKHQ ,2024-05-30-08.28.55.290109,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.00000000000000E+005
SHAIKHQ ,2024-05-30-08.28.55.290109,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.16180000000000E+004
SHAIKHQ ,2024-05-30-08.28.56.970431,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+4.70000000000000E+001
SHAIKHQ ,2024-05-30-08.28.56.970431,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+4.70000000000000E+001
SHAIKHQ ,2024-05-30-08.28.56.970431,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+5.90000000000000E+001
SHAIKHQ ,2024-05-30-08.28.56.970431,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+6.00000000000000E+001
SHAIKHQ ,2024-05-30-08.28.56.970431,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+7.96610169491525E-001
SHAIKHQ ,2024-05-30-08.28.56.970431,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.29.00.021841,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+9.65570000000000E+004
SHAIKHQ ,2024-05-30-08.29.00.021841,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+9.65570000000000E+004
SHAIKHQ ,2024-05-30-08.29.00.021841,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.00000000000000E+005
SHAIKHQ ,2024-05-30-08.29.00.021841,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+5.77100000000000E+004
SHAIKHQ ,2024-05-30-08.29.01.801709,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+3.83000000000000E+002
SHAIKHQ ,2024-05-30-08.29.01.801709,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+3.83000000000000E+002
SHAIKHQ ,2024-05-30-08.29.01.801709,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+3.83000000000000E+002
SHAIKHQ ,2024-05-30-08.29.01.801709,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.29.01.801709,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.29.03.527825,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+4.00000000000000E+000
SHAIKHQ ,2024-05-30-08.29.03.527825,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+4.00000000000000E+000
SHAIKHQ ,2024-05-30-08.29.03.527825,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+4.00000000000000E+000
SHAIKHQ ,2024-05-30-08.29.03.527825,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+3.00000000000000E+001
SHAIKHQ ,2024-05-30-08.29.03.527825,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,
SHAIKHQ ,2024-05-30-08.29.03.527825,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.29.05.300631,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.17000000000000E+002
