EXPLAIN_REQUESTER,EXPLAIN_TIME,SOURCE_NAME,SOURCE_SCHEMA,SOURCE_VERSION,EXPLAIN_LEVEL,STMTNO,SECTNO,OPERATOR_ID,PREDICATE_ID,HOW_APPLIED,WHEN_EVALUATED,RELOP_TYPE,SUBQUERY,FILTER_FACTOR,PREDICATE_TEXT,RANGE_NUM,INDEX_COLSEQ,FF_SOURCE_SCHEMA,FF_SOURCE_NAME,FF_SOURCE_TYPE
SHAIKHQ ,2024-05-30-09.08.24.147446,SQLC2Q31,NULLID  ,,S,1,201,6,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WP_ACCESS_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.08.27.082533,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WP_ACCESS_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.08.27.082533,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+5.33333361148834E-001,(3076 <= Q1.WP_CHAR_COUNT),,255,,,
SHAIKHQ ,2024-05-30-09.08.27.082533,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+9.83333349227905E-001,(Q1.WP_MAX_AD_COUNT <= 4),,255,,,
SHAIKHQ ,2024-05-30-09.08.27.082533,SQLC2Q31,NULLID  ,,S,1,201,6,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WP_ACCESS_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.08.27.082533,SQLC2Q31,NULLID  ,,S,1,201,6,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WP_ACCESS_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.08.30.038303,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.08.30.038303,SQLC2Q31,NULLID  ,,S,1,201,7,3,SARG      ,   ,LE,N,+7.52922892570496E-001,(Q2.D_FIRST_DOM <= 2471147),,255,,,
SHAIKHQ ,2024-05-30-09.08.30.038303,SQLC2Q31,NULLID  ,,S,1,201,7,4,SARG      ,   ,LE,N,+1.47501707077026E-001,(6 <= Q2.D_DOW),,255,,,
SHAIKHQ ,2024-05-30-09.08.30.038303,SQLC2Q31,NULLID  ,,S,1,201,8,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.08.30.038303,SQLC2Q31,NULLID  ,,S,1,201,8,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.08.32.959628,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CS_SHIP_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.08.32.959628,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,EQ,N,+5.00000023748726E-004,(Q1.CS_BILL_CUSTOMER_SK = 52712),,255,,,
SHAIKHQ ,2024-05-30-09.08.32.959628,SQLC2Q31,NULLID  ,,S,1,201,4,4,SARG      ,   ,EQ,N,+7.85000026226044E-002,(Q2.D_MOY = 8),,255,,,
SHAIKHQ ,2024-05-30-09.08.32.959628,SQLC2Q31,NULLID  ,,S,1,201,5,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CS_SHIP_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.08.32.959628,SQLC2Q31,NULLID  ,,S,1,201,5,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CS_SHIP_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.08.37.406646,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.C_FIRST_SHIPTO_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.08.37.406646,SQLC2Q31,NULLID  ,,S,1,201,4,3,SARG      ,   ,LE,N,+6.76662743091583E-001,(Q2.D_FIRST_DOM <= 2465484),,255,,,
SHAIKHQ ,2024-05-30-09.08.37.406646,SQLC2Q31,NULLID  ,,S,1,201,4,4,SARG      ,   ,LE,N,+8.92238914966583E-001,(Q2.D_FY_QUARTER_SEQ <= 724),,255,,,
SHAIKHQ ,2024-05-30-09.08.40.711075,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WS_SHIP_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.08.40.711075,SQLC2Q31,NULLID  ,,S,1,201,4,3,SARG      ,   ,EQ,N,+3.44906188547611E-002,(Q1.WS_WEB_PAGE_SK = 25),,255,,,
SHAIKHQ ,2024-05-30-09.08.40.711075,SQLC2Q31,NULLID  ,,S,1,201,4,4,SARG      ,   ,LE,N,+5.75899004936218E-001,(Q1.WS_SHIP_HDEMO_SK <= 4086),,255,,,
SHAIKHQ ,2024-05-30-09.08.46.008510,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CS_SHIP_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.08.46.008510,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+7.98531830310822E-001,(5 <= Q1.CS_SHIP_MODE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.08.46.008510,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+1.44738748669624E-001,(+05123.06 <= Q1.CS_EXT_SALES_PRICE),,255,,,
SHAIKHQ ,2024-05-30-09.08.49.078236,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.CS_SHIP_DATE_SK = Q1.D_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.08.49.078236,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+4.17918086051941E-001,(Q2.CS_WAREHOUSE_SK <= 2),,255,,,
SHAIKHQ ,2024-05-30-09.08.49.078236,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,EQ,N,+1.85189389867446E-006,(Q2.CS_NET_PAID_INC_TAX = +00261.82),,255,,,
SHAIKHQ ,2024-05-30-09.08.49.078236,SQLC2Q31,NULLID  ,,S,1,201,4,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.CS_SHIP_DATE_SK = Q1.D_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.08.49.078236,SQLC2Q31,NULLID  ,,S,1,201,4,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.CS_SHIP_DATE_SK = Q1.D_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.08.52.017905,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.CP_END_DATE_SK = Q1.D_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.08.52.017905,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+7.34518587589264E-001,(2451362 <= Q2.CP_START_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.08.52.017905,SQLC2Q31,NULLID  ,,S,1,201,4,3,SARG      ,   ,LE,N,+4.24010962247849E-001,(Q1.D_DOW <= 2),,255,,,
SHAIKHQ ,2024-05-30-09.08.52.017905,SQLC2Q31,NULLID  ,,S,1,201,5,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.CP_END_DATE_SK = Q1.D_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.08.52.017905,SQLC2Q31,NULLID  ,,S,1,201,5,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.CP_END_DATE_SK = Q1.D_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.08.54.859209,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.08.54.859209,SQLC2Q31,NULLID  ,,S,1,201,7,3,SARG      ,   ,LE,N,+1.00000000000000E+000,(Q2.D_DOW <= 6),,255,,,
SHAIKHQ ,2024-05-30-09.08.54.859209,SQLC2Q31,NULLID  ,,S,1,201,7,4,SARG      ,   ,LE,N,+7.99273490905762E-001,(Q2.D_WEEK_SEQ <= 8445),,255,,,
SHAIKHQ ,2024-05-30-09.08.54.859209,SQLC2Q31,NULLID  ,,S,1,201,8,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.08.54.859209,SQLC2Q31,NULLID  ,,S,1,201,8,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.08.57.952489,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WS_SHIP_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.08.57.952489,SQLC2Q31,NULLID  ,,S,1,201,4,3,SARG      ,   ,EQ,N,+4.28751930594444E-002,(Q1.WS_SHIP_MODE_SK = 6),,255,,,
SHAIKHQ ,2024-05-30-09.08.57.952489,SQLC2Q31,NULLID  ,,S,1,201,4,4,SARG      ,   ,LE,N,+1.18808276951313E-001,(Q1.WS_EXT_SALES_PRICE <= +00150.10),,255,,,
SHAIKHQ ,2024-05-30-09.09.00.853178,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.09.00.853178,SQLC2Q31,NULLID  ,,S,1,201,5,4,SARG      ,   ,LE,N,+8.66666674613953E-001,(Q1.WEB_TAX_PERCENTAGE <= +000.09),,255,,,
SHAIKHQ ,2024-05-30-09.09.00.853178,SQLC2Q31,NULLID  ,,S,1,201,7,3,SARG      ,   ,LE,N,+7.09993124008179E-001,(2 <= Q2.D_DOW),,255,,,
SHAIKHQ ,2024-05-30-09.09.00.853178,SQLC2Q31,NULLID  ,,S,1,201,8,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.09.00.853178,SQLC2Q31,NULLID  ,,S,1,201,8,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.09.03.781991,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CP_END_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.09.03.781991,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,EQ,N,+9.45140700787306E-003,(Q1.CP_CATALOG_PAGE_NUMBER = 97),,255,,,
SHAIKHQ ,2024-05-30-09.09.03.781991,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+2.73208796977997E-001,(Q1.CP_START_DATE_SK <= 2451362),,255,,,
SHAIKHQ ,2024-05-30-09.09.03.781991,SQLC2Q31,NULLID  ,,S,1,201,5,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CP_END_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.09.03.781991,SQLC2Q31,NULLID  ,,S,1,201,5,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CP_END_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.09.15.319238,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CS_SHIP_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.09.15.319238,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+8.41092407703400E-001,(Q1.CS_COUPON_AMT <= +00071.56),,255,,,
SHAIKHQ ,2024-05-30-09.09.15.319238,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+6.73195421695709E-001,(+00033.29 <= Q1.CS_WHOLESALE_COST),,255,,,
SHAIKHQ ,2024-05-30-09.09.18.252166,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WP_ACCESS_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.09.18.252166,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+9.83333349227905E-001,(1 <= Q1.WP_IMAGE_COUNT),,255,,,
SHAIKHQ ,2024-05-30-09.09.18.252166,SQLC2Q31,NULLID  ,,S,1,201,5,3,SARG      ,   ,EQ,N,+1.34004101157188E-001,(Q2.D_DOW = 2),,255,,,
SHAIKHQ ,2024-05-30-09.09.18.252166,SQLC2Q31,NULLID  ,,S,1,201,6,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WP_ACCESS_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.09.18.252166,SQLC2Q31,NULLID  ,,S,1,201,6,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WP_ACCESS_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.09.21.486413,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CS_SHIP_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.09.21.486413,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+5.00000023748726E-004,(+00099.96 <= Q1.CS_WHOLESALE_COST),,255,,,
SHAIKHQ ,2024-05-30-09.09.21.486413,SQLC2Q31,NULLID  ,,S,1,201,4,3,SARG      ,   ,LE,N,+6.71414256095886E-001,(Q2.D_MOY <= 8),,255,,,
SHAIKHQ ,2024-05-30-09.09.21.486413,SQLC2Q31,NULLID  ,,S,1,201,5,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CS_SHIP_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.09.21.486413,SQLC2Q31,NULLID  ,,S,1,201,5,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CS_SHIP_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.09.24.502578,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.P_END_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.09.24.502578,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+3.33333313465118E-001,(Q1.P_RESPONSE_TARGET <= 1),,255,,,
SHAIKHQ ,2024-05-30-09.09.24.502578,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+5.57827092707157E-002,(17209 <= Q1.P_ITEM_SK),,255,,,
SHAIKHQ ,2024-05-30-09.09.24.502578,SQLC2Q31,NULLID  ,,S,1,201,5,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.P_END_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.09.24.502578,SQLC2Q31,NULLID  ,,S,1,201,5,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.P_END_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.09.27.368097,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CP_END_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.09.27.368097,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+6.80342674255371E-001,(Q2.D_QUARTER_SEQ <= 554),,255,,,
SHAIKHQ ,2024-05-30-09.09.27.368097,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+2.39496767520905E-001,(4 <= Q2.D_QOY),,255,,,
SHAIKHQ ,2024-05-30-09.09.34.527860,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WS_SHIP_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.09.34.527860,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+5.83547294139862E-001,(+00832.91 <= Q1.WS_NET_PAID_INC_TAX),,255,,,
SHAIKHQ ,2024-05-30-09.09.34.527860,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+9.51499998569489E-001,(2861 <= Q1.WS_ORDER_NUMBER),,255,,,
SHAIKHQ ,2024-05-30-09.09.37.746878,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CP_END_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.09.37.746878,SQLC2Q31,NULLID  ,,S,1,201,4,3,SARG      ,   ,LE,N,+7.54776000976562E-001,(Q2.D_MOY <= 9),,255,,,
SHAIKHQ ,2024-05-30-09.09.37.746878,SQLC2Q31,NULLID  ,,S,1,201,4,4,SARG      ,   ,LE,N,+6.71108722686768E-001,(Q2.D_SAME_DAY_LQ <= 2465407),,255,,,
SHAIKHQ ,2024-05-30-09.09.37.746878,SQLC2Q31,NULLID  ,,S,1,201,5,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CP_END_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.09.37.746878,SQLC2Q31,NULLID  ,,S,1,201,5,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CP_END_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.09.41.859911,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CS_SHIP_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.09.41.859911,SQLC2Q31,NULLID  ,,S,1,201,4,3,SARG      ,   ,LE,N,+4.28757704794407E-002,(285 <= Q1.CS_PROMO_SK),,255,,,
SHAIKHQ ,2024-05-30-09.09.41.859911,SQLC2Q31,NULLID  ,,S,1,201,4,4,SARG      ,   ,LE,N,+9.49500024318695E-001,(Q1.CS_EXT_SHIP_COST <= +04699.80),,255,,,
SHAIKHQ ,2024-05-30-09.09.45.085822,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.C_FIRST_SHIPTO_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.09.45.085822,SQLC2Q31,NULLID  ,,S,1,201,4,3,SARG      ,   ,LE,N,+9.83844578266144E-001,(1 <= Q2.D_MOY),,255,,,
SHAIKHQ ,2024-05-30-09.09.45.085822,SQLC2Q31,NULLID  ,,S,1,201,4,4,SARG      ,   ,LE,N,+4.69488471746445E-001,(Q2.D_FY_QUARTER_SEQ <= 386),,255,,,
SHAIKHQ ,2024-05-30-09.09.48.048856,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.09.48.048856,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,EQ,N,+1.66666671633720E-001,(Q1.WEB_MKT_ID = 3),,255,,,
SHAIKHQ ,2024-05-30-09.09.48.048856,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+6.33333325386047E-001,(+000.07 <= Q1.WEB_TAX_PERCENTAGE),,255,,,
SHAIKHQ ,2024-05-30-09.09.48.048856,SQLC2Q31,NULLID  ,,S,1,201,6,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.09.48.048856,SQLC2Q31,NULLID  ,,S,1,201,6,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.09.51.032842,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.S_CLOSED_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.09.51.032842,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+3.33333313465118E-001,(1 <= Q1.S_COMPANY_ID),,255,,,
SHAIKHQ ,2024-05-30-09.09.51.032842,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,EQ,N,+1.00000000000000E+000,(Q1.S_DIVISION_ID = 1),,255,,,
SHAIKHQ ,2024-05-30-09.09.51.032842,SQLC2Q31,NULLID  ,,S,1,201,6,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.S_CLOSED_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.09.51.032842,SQLC2Q31,NULLID  ,,S,1,201,6,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.S_CLOSED_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.09.54.262252,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WP_ACCESS_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.09.54.262252,SQLC2Q31,NULLID  ,,S,1,201,5,3,SARG      ,   ,LE,N,+4.62231934070587E-001,(7 <= Q2.D_MOY),,255,,,
SHAIKHQ ,2024-05-30-09.09.54.262252,SQLC2Q31,NULLID  ,,S,1,201,5,4,SARG      ,   ,LE,N,+5.80960988998413E-001,(Q2.D_FY_YEAR <= 2020),,255,,,
SHAIKHQ ,2024-05-30-09.09.54.262252,SQLC2Q31,NULLID  ,,S,1,201,6,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WP_ACCESS_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.09.54.262252,SQLC2Q31,NULLID  ,,S,1,201,6,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WP_ACCESS_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.09.57.902112,SQLC2Q31,NULLID  ,,S,1,201,2,4,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.C_FIRST_SHIPTO_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.09.57.902112,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+9.50700521469116E-001,(2415022 <= Q1.C_FIRST_SHIPTO_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.09.57.902112,SQLC2Q31,NULLID  ,,S,1,201,3,5,SARG      ,   ,LE,N,+7.62234926223755E-001,(2449799 <= Q1.C_FIRST_SALES_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.09.57.902112,SQLC2Q31,NULLID  ,,S,1,201,4,2,SARG      ,   ,LE,N,+1.00000000000000E+000,(2415022 <= Q2.D_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.10.00.861763,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.P_END_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.10.00.861763,SQLC2Q31,NULLID  ,,S,1,201,4,3,SARG      ,   ,LE,N,+6.70516848564148E-001,(1965 <= Q2.D_FY_YEAR),,255,,,
SHAIKHQ ,2024-05-30-09.10.00.861763,SQLC2Q31,NULLID  ,,S,1,201,4,4,SARG      ,   ,EQ,N,+1.47501707077026E-001,(Q2.D_DOW = 6),,255,,,
SHAIKHQ ,2024-05-30-09.10.00.861763,SQLC2Q31,NULLID  ,,S,1,201,5,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.P_END_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.10.00.861763,SQLC2Q31,NULLID  ,,S,1,201,5,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.P_END_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.10.03.851359,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.P_END_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.10.03.851359,SQLC2Q31,NULLID  ,,S,1,201,4,3,SARG      ,   ,LE,N,+4.73504096269608E-001,(Q2.D_DOM <= 15),,255,,,
SHAIKHQ ,2024-05-30-09.10.03.851359,SQLC2Q31,NULLID  ,,S,1,201,4,4,SARG      ,   ,EQ,N,+2.50503093004227E-001,(Q2.D_QOY = 2),,255,,,
SHAIKHQ ,2024-05-30-09.10.03.851359,SQLC2Q31,NULLID  ,,S,1,201,5,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.P_END_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.10.03.851359,SQLC2Q31,NULLID  ,,S,1,201,5,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.P_END_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-09.10.06.788185,SQLC2Q31,NULLID  ,,S,1,201,2,3,JOIN      ,   ,EQ,N,+2.94974979624385E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-09.10.06.788185,SQLC2Q31,NULLID  ,,S,1,201,5,5,SARG      ,   ,LE,N,+7.01496183872223E-001,(Q1.WEB_CLOSE_DATE_SK <= 2448922),,255,,,
SHAIKHQ ,2024-05-30-09.10.06.788185,SQLC2Q31,NULLID  ,,S,1,201,7,4,SARG      ,   ,EQ,N,+1.56002745032310E-001,(Q2.D_DOW = 0),,255,,,
SHAIKHQ ,2024-05-30-09.10.06.788185,SQLC2Q31,NULLID  ,,S,1,201,8,3,START     ,   ,EQ,N,+2.94974979624385E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,1,,,
