EXPLAIN_REQUESTER,EXPLAIN_TIME,SOURCE_NAME,SOURCE_SCHEMA,SOURCE_VERSION,EXPLAIN_LEVEL,STMTNO,SECTNO,STREAM_ID,SOURCE_TYPE,SOURCE_ID,TARGET_TYPE,TARGET_ID,OBJECT_SCHEMA,OBJECT_NAME,STREAM_COUNT,COLUMN_COUNT,PREDICATE_ID,COLUMN_NAMES,PMID,SINGLE_NODE,PARTITION_COLUMNS,SEQUENCE_SIZES,OBJECT_TENANTID
SHAIKHQ ,2024-05-30-08.27.47.256819,SQLC2Q31,NULLID  ,,S,1,201,7,O,2,O,1,,,+2.70049726562500E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.48.851891,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,PROMOTION,+3.00000000000000E+002,4,-1,+Q1.$RID$+Q1.P_START_DATE_SK+Q1.P_COST+Q1.P_END_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.27.48.851891,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+2.78928070068359E+002,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.48.851891,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.27.48.851891,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+7.08009414672852E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.48.851891,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,1,-1,+Q2.D_DOW,-1,,,,0
SHAIKHQ ,2024-05-30-08.27.48.851891,SQLC2Q31,NULLID  ,,S,1,201,6,O,4,O,2,,,+7.08009414672852E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.48.851891,SQLC2Q31,NULLID  ,,S,1,201,7,O,2,O,1,,,+1.97483691406250E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.50.532737,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,6,SYSIBM  ,SQL240509064036550,+3.00000000000000E+001,1,-1,+Q1.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.27.50.532737,SQLC2Q31,NULLID  ,,S,1,201,2,O,6,O,5,,,+3.00000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.50.532737,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,TPCDS   ,WEB_SITE,+3.00000000000000E+001,1,-1,+Q1.WEB_CLOSE_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.27.50.532737,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+3.00000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.50.532737,SQLC2Q31,NULLID  ,,S,1,201,5,O,4,O,3,,,+3.00000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.50.532737,SQLC2Q31,NULLID  ,,S,1,201,6,O,3,O,2,,,+3.00000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.50.532737,SQLC2Q31,NULLID  ,,S,1,201,7,D,-1,O,8,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.27.50.532737,SQLC2Q31,NULLID  ,,S,1,201,8,O,8,O,7,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.50.532737,SQLC2Q31,NULLID  ,,S,1,201,9,D,-1,O,7,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,2,-1,+Q2.D_MONTH_SEQ+Q2.D_FY_QUARTER_SEQ,-1,,,,0
SHAIKHQ ,2024-05-30-08.27.50.532737,SQLC2Q31,NULLID  ,,S,1,201,10,O,7,O,2,,,+8.22351038455963E-001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.50.532737,SQLC2Q31,NULLID  ,,S,1,201,11,O,2,O,1,,,+2.46705303192139E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.52.228660,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,4,SYSIBM  ,SQL240509064035430,+1.20000000000000E+001,1,-1,+Q1.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.27.52.228660,SQLC2Q31,NULLID  ,,S,1,201,2,O,4,O,3,,,+1.20000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.52.228660,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,3,TPCDS   ,STORE,+1.20000000000000E+001,2,-1,+Q1.S_MARKET_ID+Q1.S_CLOSED_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.27.52.228660,SQLC2Q31,NULLID  ,,S,1,201,4,O,3,O,2,,,+1.20000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.52.228660,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,6,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.27.52.228660,SQLC2Q31,NULLID  ,,S,1,201,6,O,6,O,5,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.52.228660,SQLC2Q31,NULLID  ,,S,1,201,7,D,-1,O,5,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,3,-1,+Q2.D_FIRST_DOM+Q2.D_DOW+Q2.D_LAST_DOM,-1,,,,0
SHAIKHQ ,2024-05-30-08.27.52.228660,SQLC2Q31,NULLID  ,,S,1,201,8,O,5,O,2,,,+6.66069447994232E-001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.52.228660,SQLC2Q31,NULLID  ,,S,1,201,9,O,2,O,1,,,+7.99283313751221E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.53.855208,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,4,SYSIBM  ,SQL240509064038920,+6.00000000000000E+001,1,-1,+Q1.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.27.53.855208,SQLC2Q31,NULLID  ,,S,1,201,2,O,4,O,3,,,+6.00000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.53.855208,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,3,TPCDS   ,WEB_PAGE,+6.00000000000000E+001,3,-1,+Q1.WP_MAX_AD_COUNT+Q1.WP_IMAGE_COUNT+Q1.WP_ACCESS_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.27.53.855208,SQLC2Q31,NULLID  ,,S,1,201,4,O,3,O,2,,,+5.90000009536743E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.53.855208,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,6,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.27.53.855208,SQLC2Q31,NULLID  ,,S,1,201,6,O,6,O,5,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.53.855208,SQLC2Q31,NULLID  ,,S,1,201,7,D,-1,O,5,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,1,-1,+Q2.D_MOY,-1,,,,0
SHAIKHQ ,2024-05-30-08.27.53.855208,SQLC2Q31,NULLID  ,,S,1,201,8,O,5,O,2,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.53.855208,SQLC2Q31,NULLID  ,,S,1,201,9,O,2,O,1,,,+5.90000009536743E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.55.895974,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,CATALOG_SALES,+1.44154800000000E+006,5,-1,+Q1.$RID$+Q1.CS_EXT_LIST_PRICE+Q1.CS_EXT_WHOLESALE_COST+Q1.CS_SALES_PRICE+Q1.CS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.27.55.895974,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+1.88803176879883E+002,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.55.895974,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.27.55.895974,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+2.97568054199219E+002,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.55.895974,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,1,-1,+Q2.D_QOY,-1,,,,0
SHAIKHQ ,2024-05-30-08.27.55.895974,SQLC2Q31,NULLID  ,,S,1,201,6,O,4,O,2,,,+2.97568054199219E+002,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.55.895974,SQLC2Q31,NULLID  ,,S,1,201,7,O,2,O,1,,,+5.61817929687500E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.57.507356,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,4,-1,+Q2.$RID$+Q2.D_FIRST_DOM+Q2.D_DOM+Q2.D_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.27.57.507356,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+2.15842871093750E+003,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.57.507356,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,4,TPCDS   ,CUSTOMER,+1.00000000000000E+005,4,-1,+Q1.$RID$+Q1.C_CURRENT_ADDR_SK+Q1.C_BIRTH_YEAR+Q1.C_FIRST_SHIPTO_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.27.57.507356,SQLC2Q31,NULLID  ,,S,1,201,4,O,4,O,2,,,+1.33075000000000E+003,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.57.507356,SQLC2Q31,NULLID  ,,S,1,201,5,O,2,O,1,,,+7.56920776367188E+002,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.59.125578,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,4,SYSIBM  ,SQL240509064038920,+6.00000000000000E+001,2,-1,+Q1.$RID$+Q1.WP_WEB_PAGE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.27.59.125578,SQLC2Q31,NULLID  ,,S,1,201,2,O,4,O,3,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.59.125578,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,3,TPCDS   ,WEB_PAGE,+6.00000000000000E+001,2,-1,+Q1.WP_MAX_AD_COUNT+Q1.WP_ACCESS_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.27.59.125578,SQLC2Q31,NULLID  ,,S,1,201,4,O,3,O,2,,,+9.83333349227905E-001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.59.125578,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,6,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.27.59.125578,SQLC2Q31,NULLID  ,,S,1,201,6,O,6,O,5,,,+3.84666633605957E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.59.125578,SQLC2Q31,NULLID  ,,S,1,201,7,D,-1,O,5,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,1,-1,+Q2.D_DOM,-1,,,,0
SHAIKHQ ,2024-05-30-08.27.59.125578,SQLC2Q31,NULLID  ,,S,1,201,8,O,5,O,2,,,+3.84666633605957E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.27.59.125578,SQLC2Q31,NULLID  ,,S,1,201,9,O,2,O,1,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.00.983360,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,CUSTOMER,+1.00000000000000E+005,4,-1,+Q1.$RID$+Q1.C_BIRTH_DAY+Q1.C_FIRST_SALES_DATE_SK+Q1.C_FIRST_SHIPTO_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.00.983360,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+9.48887734375000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.00.983360,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,3,-1,+Q2.$RID$+Q2.D_DOM+Q2.D_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.00.983360,SQLC2Q31,NULLID  ,,S,1,201,4,O,4,O,2,,,+2.15842871093750E+003,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.00.983360,SQLC2Q31,NULLID  ,,S,1,201,5,O,2,O,1,,,+5.57097109375000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.02.613123,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,4,SYSIBM  ,SQL240509064038920,+6.00000000000000E+001,1,-1,+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.02.613123,SQLC2Q31,NULLID  ,,S,1,201,2,O,4,O,3,,,+6.00000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.02.613123,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,3,TPCDS   ,WEB_PAGE,+6.00000000000000E+001,3,-1,+Q2.WP_CUSTOMER_SK+Q2.WP_IMAGE_COUNT+Q2.WP_ACCESS_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.02.613123,SQLC2Q31,NULLID  ,,S,1,201,4,O,3,O,2,,,+5.90000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.02.613123,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,6,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q1.D_DATE_SK(A)+Q1.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.02.613123,SQLC2Q31,NULLID  ,,S,1,201,6,O,6,O,5,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.02.613123,SQLC2Q31,NULLID  ,,S,1,201,7,D,-1,O,5,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,2,-1,+Q1.D_FIRST_DOM+Q1.D_DOW,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.02.613123,SQLC2Q31,NULLID  ,,S,1,201,8,O,5,O,2,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.02.613123,SQLC2Q31,NULLID  ,,S,1,201,9,O,2,O,1,,,+5.90000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.04.241173,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,WEB_SALES,+7.19384000000000E+005,5,-1,+Q1.$RID$+Q1.WS_LIST_PRICE+Q1.WS_SHIP_MODE_SK+Q1.WS_SOLD_TIME_SK+Q1.WS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.04.241173,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+1.68067092895508E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.04.241173,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.04.241173,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+1.60640844726562E+003,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.04.241173,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,1,-1,+Q2.D_LAST_DOM,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.04.241173,SQLC2Q31,NULLID  ,,S,1,201,6,O,4,O,2,,,+1.60640844726562E+003,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.04.241173,SQLC2Q31,NULLID  ,,S,1,201,7,O,2,O,1,,,+2.69984394531250E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.05.988012,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,5,-1,+Q2.$RID$+Q2.D_FY_QUARTER_SEQ+Q2.D_DOW+Q2.D_QOY+Q2.D_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.05.988012,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+1.47657324218750E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.05.988012,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,4,TPCDS   ,CATALOG_PAGE,+1.17180000000000E+004,3,-1,+Q1.$RID$+Q1.CP_CATALOG_NUMBER+Q1.CP_END_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.05.988012,SQLC2Q31,NULLID  ,,S,1,201,4,O,4,O,2,,,+1.17180000000000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.05.988012,SQLC2Q31,NULLID  ,,S,1,201,5,O,2,O,1,,,+5.05850468750000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.09.587420,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,WEB_SALES,+7.19384000000000E+005,5,-1,+Q1.$RID$+Q1.WS_SOLD_DATE_SK+Q1.WS_SHIP_CDEMO_SK+Q1.WS_EXT_SHIP_COST+Q1.WS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.09.587420,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+1.55815640625000E+005,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.09.587420,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,3,-1,+Q2.$RID$+Q2.D_QOY+Q2.D_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.09.587420,SQLC2Q31,NULLID  ,,S,1,201,4,O,4,O,2,,,+7.30490000000000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.09.587420,SQLC2Q31,NULLID  ,,S,1,201,5,O,2,O,1,,,+1.55815640625000E+005,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.11.162649,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,PROMOTION,+3.00000000000000E+002,4,-1,+Q1.$RID$+Q1.P_RESPONSE_TARGET+Q1.P_ITEM_SK+Q1.P_END_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.11.162649,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.11.162649,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.11.162649,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.11.162649,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,2,-1,+Q2.D_FY_YEAR+Q2.D_FY_WEEK_SEQ,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.11.162649,SQLC2Q31,NULLID  ,,S,1,201,6,O,4,O,2,,,+1.99999976158142E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.11.162649,SQLC2Q31,NULLID  ,,S,1,201,7,O,2,O,1,,,+1.99999976158142E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.12.690255,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,PROMOTION,+3.00000000000000E+002,2,-1,+Q1.$RID$+Q1.P_END_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.12.690255,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+3.00000000000000E+002,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.12.690255,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.12.690255,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.12.690255,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,3,-1,+Q2.D_DOM+Q2.D_QOY+Q2.D_QUARTER_SEQ,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.12.690255,SQLC2Q31,NULLID  ,,S,1,201,6,O,4,O,2,,,+1.65471305847168E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.12.690255,SQLC2Q31,NULLID  ,,S,1,201,7,O,2,O,1,,,+4.96413916015625E+003,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.15.615212,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,WEB_SALES,+7.19384000000000E+005,4,-1,+Q1.$RID$+Q1.WS_COUPON_AMT+Q1.WS_EXT_SALES_PRICE+Q1.WS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.15.615212,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+2.74272468750000E+005,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.15.615212,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,4,-1,+Q2.$RID$+Q2.D_SAME_DAY_LY+Q2.D_QOY+Q2.D_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.15.615212,SQLC2Q31,NULLID  ,,S,1,201,4,O,4,O,2,,,+1.97960000000000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.15.615212,SQLC2Q31,NULLID  ,,S,1,201,5,O,2,O,1,,,+7.43267890625000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.17.290251,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,CATALOG_SALES,+1.44154800000000E+006,4,-1,+Q1.$RID$+Q1.CS_PROMO_SK+Q1.CS_NET_PAID_INC_TAX+Q1.CS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.17.290251,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+7.20774047851562E+002,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.17.290251,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.17.290251,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.17.290251,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,2,-1,+Q2.D_FIRST_DOM+Q2.D_WEEK_SEQ,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.17.290251,SQLC2Q31,NULLID  ,,S,1,201,6,O,4,O,2,,,+7.79464797973633E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.17.290251,SQLC2Q31,NULLID  ,,S,1,201,7,O,2,O,1,,,+5.61818007812500E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.19.094701,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,WEB_SALES,+7.19384000000000E+005,5,-1,+Q1.$RID$+Q1.WS_ITEM_SK+Q1.WS_EXT_DISCOUNT_AMT+Q1.WS_EXT_TAX+Q1.WS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.19.094701,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+5.65304803848267E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.19.094701,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.19.094701,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.19.094701,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,1,-1,+Q2.D_FY_YEAR,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.19.094701,SQLC2Q31,NULLID  ,,S,1,201,6,O,4,O,2,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.19.094701,SQLC2Q31,NULLID  ,,S,1,201,7,O,2,O,1,,,+5.65304803848267E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.20.766059,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,4,SYSIBM  ,SQL240509064039690,+1.17180000000000E+004,2,-1,+Q2.$RID$+Q2.CP_CATALOG_PAGE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.20.766059,SQLC2Q31,NULLID  ,,S,1,201,2,O,4,O,3,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.28.20.766059,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,3,TPCDS   ,CATALOG_PAGE,+1.17180000000000E+004,2,-1,+Q2.CP_CATALOG_NUMBER+Q2.CP_END_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.28.20.766059,SQLC2Q31,NULLID  ,,S,1,201,4,O,3,O,2,,,+1.00000000000000E+000,-1,-1,,0,,,,
